optimizer,regime,eta,steps,loss,delta
gd,decoupled,0.00035358593665351756,50,5.703591587505927,7.342729442701146e-07
gd,decoupled,0.00035358593665351756,100,5.703400700651361,1.4687279726007321e-06
gd,decoupled,0.00035358593665351756,200,5.7030189278296906,2.9381844496500706e-06
gd,decoupled,0.00039995090972036614,10,5.703739291074885,1.6609538494452916e-07
gd,decoupled,0.00039995090972036614,50,5.7035665569009515,8.305700998655942e-07
gd,decoupled,0.00039995090972036614,100,5.703350639524073,1.661373174272323e-06
gd,decoupled,0.00039995090972036614,200,5.702918805905812,3.323678490300356e-06
gd,decoupled,0.00045239562325380487,10,5.703733628504631,1.878758112586025e-07
gd,decoupled,0.00045239562325380487,50,5.703538244091964,9.39498270958062e-07
gd,decoupled,0.00045239562325380487,100,5.703294014011846,1.8792946314353381e-06
gd,decoupled,0.00045239562325380487,200,5.702805555304563,3.759781973703552e-06
gd,decoupled,0.0005117173007114599,10,5.703727223413853,2.125124518338739e-07
gd,decoupled,0.0005117173007114599,50,5.7035062186922225,1.0627147905366806e-06
gd,decoupled,0.0005117173007114599,100,5.703229963347666,2.1258109866662336e-06
gd,decoupled,0.0005117173007114599,200,5.702677454517704,4.253148105787252e-06
gd,decoupled,0.0005788177037701268,10,5.703719978437516,2.4037988983821243e-07
gd,decoupled,0.0005788177037701268,50,5.7034699938797315,1.2020946091278843e-06
gd,decoupled,0.0005788177037701268,100,5.703157513895847,2.4046772290654828e-06
gd,decoupled,0.0005788177037701268,200,5.702532556306975,4.811307240044135e-06
gd,decoupled,0.0006547168402004743,10,5.703711783443298,2.719018420463924e-07
gd,decoupled,0.0006547168402004743,50,5.703429018997226,1.35975891260489e-06
gd,decoupled,0.0006547168402004743,100,5.703075564352357,2.720142241828885e-06
gd,decoupled,0.0006547168402004743,200,5.702368658106679,5.442783218843981e-06
gd,decoupled,0.0007405684692262443,10,5.703702513857511,3.075576054728177e-07
gd,decoupled,0.0007405684692262443,50,5.703382671181636,1.538107516422995e-06
gd,decoupled,0.0007405684692262443,100,5.702982869004647,3.0770139875556726e-06
gd,decoupled,0.0007405684692262443,200,5.702183268545908,6.1572253413012985e-06
gd,decoupled,0.0008376776400682924,10,5.703692028771422,3.478893510510707e-07
gd,decoupled,0.0008376776400682924,50,5.703330245896223,1.7398555361065361e-06
gd,decoupled,0.0008376776400682924,100,5.7028780187965245,3.4807333600130573e-06
gd,decoupled,0.0008376776400682924,200,5.701973569581628,6.965558110404082e-06
gd,decoupled,0.0009475205302806548,10,5.703680168799286,3.93510375108503e-07
gd,decoupled,0.0009475205302806548,50,5.703270946221068,1.9680749052918e-06
gd,decoupled,0.0009475205302806548,100,5.702759419910332,3.9374578709523884e-06
gd,decoupled,0.0009475205302806548,200,5.701736373667362,7.880151224119638e-06
gd,decoupled,0.0010717668854455034,10,5.703666753655485,4.451144345577092e-07
gd,decoupled,0.0010717668854455034,50,5.7032038707395,2.2262413850735255e-06
gd,decoupled,0.0010717668854455034,100,5.702625269541069,4.454156504196411e-06
gd,decoupled,0.0010717668854455034,200,5.701468075306748,8.915012635649436e-06
gd,decoupled,0.0012123054013376529,10,5.703651579414039,5.034863089343165e-07
gd,decoupled,0.0012123054013376529,50,5.7031279998360445,2.518287799993437e-06
gd,decoupled,0.0012123054013376529,100,5.702473528494117,5.038717256198623e-06
gd,decoupled,0.0012123054013376529,200,5.701164596256052,1.0086007927157924e-05
gd,decoupled,0.001371272434398401,10,5.70363441540868,5.69513750424324e-07
gd,decoupled,0.001371272434398401,50,5.703042180197907,2.8486643339083705e-06
gd,decoupled,0.001371272434398401,100,5.7023018901902915,5.700069095133237e-06
gd,decoupled,0.001371272434398401,200,5.70082132354318,1.1411109728025077e-05
gd,decoupled,0.0015510844769528406,10,5.703615000726473,6.442010050803672e-07
gd,decoupled,0.0015510844769528406,50,5.70294510728422,3.2224068334881124e-06
gd,decoupled,0.0015510844769528406,100,5.702107745607335,6.448320319497967e-06
gd,decoupled,0.0015510844769528406,200,5.700433039362113,1.291068147616552e-05
gd,decoupled,0.0017544748908334597,10,5.70359304024172,7.286841117292581e-07
gd,decoupled,0.0017544748908334597,50,5.702835305496816,3.645214197797557e-06
gd,decoupled,0.0017544748908334597,100,5.701888143624982,7.2949155796530295e-06
gd,decoupled,0.0017544748908334597,200,5.699993841777674,1.4607800489778878e-05
gd,decoupled,0.001984535457805803,10,5.703568200129709,8.242482143808703e-07
gd,decoupled,0.001984535457805803,50,5.7027111057510345,4.123536082174719e-06
gd,decoupled,0.001984535457805803,100,5.701639746171351,8.252814156573581e-06
gd,decoupled,0.001984535457805803,200,5.699497055037134,1.6528626094163088e-05
gd,decoupled,0.002244763378413224,10,5.703540102792296,9.323471526143101e-07
gd,decoupled,0.002244763378413224,50,5.702570620105865,4.664672314471166e-06
gd,decoupled,0.002244763378413224,100,5.701358777489061,9.336692472208894e-06
gd,decoupled,0.002244763378413224,200,5.698935128126505,1.8702819474643306e-05
gd,decoupled,0.002539114433680347,10,5.703508321118029,1.0546256318851727e-06
gd,decoupled,0.002539114433680347,50,5.702411713067724,5.276885620152539e-06
gd,decoupled,0.002539114433680347,100,5.7010409667505355,1.0563174249458938e-05
gd,decoupled,0.002539114433680347,200,5.698299520032089,2.1164023013560407e-05
gd,decoupled,0.002872063117797828,10,5.7034723719896805,1.1929443148625367e-06
gd,decoupled,0.002872063117797828,50,5.702231969131987,5.969529476897856e-06
gd,decoupled,0.002872063117797828,100,5.700681483150876,1.1951092255037005e-05
gd,decoupled,0.002872063117797828,200,5.69758056996575,2.395040816824878e-05
gd,decoupled,0.003248670655878375,10,5.703431708940477,1.3494082204525484e-06
gd,decoupled,0.003248670655878375,50,5.702028656069008,6.753193180608196e-06
gd,decoupled,0.003248670655878375,100,5.700274862492422,1.352178616255851e-05
gd,decoupled,0.003248670655878375,200,5.696767350584969,2.710530249090898e-05
gd,decoupled,0.003674661940736688,10,5.703385713847348,1.5263988700181357e-06
gd,decoupled,0.003674661940736688,50,5.701798683396879,7.639866505180799e-06
gd,decoupled,0.003674661940736688,100,5.699814924146298,1.5299441778017682e-05
gd,decoupled,0.003674661940736688,200,5.695847501981097,3.067790824544045e-05
gd,decoupled,0.004156512558225988,10,5.703333687534983,1.7266106770272467e-06
gd,decoupled,0.004156512558225988,50,5.701538555409873,8.64312668536621e-06
gd,decoupled,0.004156512558225988,100,5.6992946771300455,1.731147770358361e-05
gd,decoupled,0.004156512558225988,200,5.694807043918403,3.47241273051151e-05
gd,decoupled,0.004701547224022129,10,5.7032748391479124,1.9530921464274917e-06
gd,decoupled,0.004701547224022129,50,5.70124431804923,9.778350856164218e-06
gd,decoupled,0.004701547224022129,100,5.698706213875555,1.9588986493765653e-05
gd,decoupled,0.004701547224022129,200,5.693630163477559,3.9307509712576544e-05
gd,decoupled,0.005318051128214197,10,5.703208274129003,2.2092925235548365e-06
gd,decoupled,0.005318051128214197,50,5.700911498809102,1.106295754970928e-05
gd,decoupled,0.005318051128214197,100,5.698040590074858,2.2167238524950245e-05
gd,decoupled,0.005318051128214197,200,5.692298974885528,4.4500346559513994e-05
gd,decoupled,0.006015395880274833,10,5.703132980621693,2.4991146208843892e-06
gd,decoupled,0.006015395880274833,50,5.700535038764953,1.2516681399259676e-05
gd,decoupled,0.006015395880274833,100,5.697287688780454,2.508625817888247e-05
gd,decoupled,0.006015395880274833,200,5.690793247894018,5.038493184497629e-05
gd,decoupled,0.006804181968927094,10,5.703047814089374,2.8269746501232394e-06
gd,decoupled,0.006804181968927094,50,5.7001092156922075,1.4161885836928931e-05
gd,decoupled,0.006804181968927094,100,5.6964360666983875,2.839148359768534e-05
gd,decoupled,0.006804181968927094,200,5.689090100594513,5.705502288039883e-05
gd,decoupled,0.00769639990247115,10,5.70295147991795,3.1978699995211315e-06
gd,decoupled,0.00769639990247115,50,5.699627557107652,1.602391932534848e-05
gd,decoupled,0.00769639990247115,100,5.695472780342618,3.2134523251474336e-05
gd,decoupled,0.00769639990247115,200,5.687163652021818,6.461753486475567e-05
gd,decoupled,0.008705612479099857,10,5.702842513737496,3.6174560262771e-06
gd,decoupled,0.008705612479099857,50,5.699082741913289,1.8131521545551327e-05
gd,decoupled,0.008705612479099857,100,5.694383189414898,3.637402495196285e-05
gd,decoupled,0.008705612479099857,200,5.684984629293574,7.319451276118416e-05
gd,decoupled,0.009847160957933764,10,5.702719259163606,4.092133082493621e-06
gd,decoupled,0.009847160957933764,50,5.698466489149813,2.0517287008834945e-05
gd,decoupled,0.009847160957933764,100,5.693150734429702,4.1176675846531924e-05
gd,decoupled,0.009847160957933764,200,5.682519923350247,8.292543296222745e-05
gd,decoupled,0.011138398264826183,10,5.702579842620501,4.629145161503829e-06
gd,decoupled,0.011138398264826183,50,5.697769432171001,2.3218194802561865e-05
gd,decoupled,0.011138398264826183,100,5.691756685215031,4.661835545452823e-05
gd,decoupled,0.011138398264826183,200,5.679732086589665,9.396989895116411e-05
gd,decoupled,0.012598952777950258,10,5.702422144862962,5.236691748072928e-06
gd,decoupled,0.012598952777950258,50,5.696980976329912,2.6276214656868226e-05
gd,decoupled,0.012598952777950258,100,5.690179856480317,5.2785468125841114e-05
gd,decoupled,0.012598952777950258,200,5.676578764821121,0.00010651080993446388
gd,decoupled,0.014251026703029962,10,5.702243768764762,5.924054677783602e-06
gd,decoupled,0.014251026703029962,50,5.696089138018031,2.9739001288831435e-05
gd,decoupled,0.014251026703029962,100,5.688396286146066,5.977648660872477e-05
gd,decoupled,0.014251026703029962,200,5.673012054984257,0.00012075810011584389
gd,decoupled,0.01611973357388159,10,5.702042002883726,6.701742071328447e-06
gd,decoupled,0.01611973357388159,50,5.695080362616033,3.366069111059586e-05
gd,decoupled,0.01611973357388159,100,5.686378871569621,6.770374497389823e-05
gd,decoupled,0.01611973357388159,200,5.66897777897425,0.00013695317009934475
gd,decoupled,0.018233480008684425,10,5.701813780250155,7.581651704894037e-06
gd,decoupled,0.018233480008684425,50,5.693939318596247,3.810281795493418e-05
gd,decoupled,0.018233480008684425,100,5.684096958167736,7.669552728870521e-05
gd,decoupled,0.018233480008684425,200,5.664414662671649,0.00015537416240552502
gd,decoupled,0.020624397525140926,10,5.701555631752296,8.577256524272808e-06
gd,decoupled,0.020624397525140926,50,5.692648664656354,4.313536759295881e-05
gd,decoupled,0.020624397525140926,100,5.681515874223178,8.689850860909903e-05
gd,decoupled,0.020624397525140926,200,5.659253407877326,0.00017634227237548449
gd,decoupled,0.023328830978641583,10,5.701263633410881,9.703815408259372e-06
gd,decoupled,0.023328830978641583,50,5.69118878635646,4.883799462158597e-05
gd,decoupled,0.023328830978641583,100,5.678596404855499,9.848061763030949e-05
gd,decoupled,0.023328830978641583,200,5.6534156432820915,0.00020022933664972514
gd,decoupled,0.026387891048289345,10,5.700933346741538,1.0978612752375345e-05
gd,decoupled,0.026387891048289345,50,5.68953749827196,5.5301429959364774e-05
gd,decoupled,0.026387891048289345,100,5.67529419722781,0.00011163440645569483
gd,decoupled,0.026387891048289345,200,5.646812738837969,0.00022746700779404695
gd,decoupled,0.029848079169243275,10,5.700559751299574,1.2421230985230815e-05
gd,decoupled,0.029848079169243275,50,5.687669707154609,6.262911293387604e-05
gd,decoupled,0.029848079169243275,100,5.671559088036235,0.00012658103340381635
gd,decoupled,0.029848079169243275,200,5.639344465923871,0.0002585579107531825
gd,decoupled,0.033761994411113404,10,5.700137168382369,1.4053860762612645e-05
gd,decoupled,0.033761994411113404,50,5.685557031007775,7.093908905037851e-05
gd,decoupled,0.033761994411113404,100,5.66733434317476,0.00014357499088016095
gd,decoupled,0.033761994411113404,200,5.6308974834924665,0.0002940892918776219
gd,decoupled,0.03818913304781854,10,5.699659174730956,1.590165432894912e-05
gd,decoupled,0.03818913304781854,50,5.683167368319131,8.036622338454145e-05
gd,decoupled,0.03818913304781854,100,5.662555798168956,0.00016290974385398636
gd,decoupled,0.03818913304781854,200,5.6213436279268185,0.0003347498243078417
gd,decoupled,0.04319679297334174,10,5.6991185049203095,1.7993128409637092e-05
gd,decoupled,0.04319679297334174,50,5.680464410946724,9.106479061042876e-05
gd,decoupled,0.04319679297334174,100,5.657150886511128,0.00018492448774329664
gd,decoupled,0.04319679297334174,200,5.6105379816069,0.0003813504385311549
gd,decoupled,0.04886109671160326,10,5.698506940956657,2.0360624033350684e-05
gd,decoupled,0.04886109671160326,50,5.67740709331076,0.00010321151660480947
gd,decoupled,0.04886109671160326,100,5.651037541388971,0.000210012290704878
gd,decoupled,0.04886109671160326,200,5.598316692173,0.0004348503236910467
gd,decoupled,0.05526814857144603,10,5.697815187406066,2.3040831910231454e-05
gd,decoupled,0.05526814857144603,50,5.673948969592845,0.00011700916418194056
gd,decoupled,0.05526814857144603,100,5.644122954460038,0.00023862995876797492
gd,decoupled,0.05526814857144603,200,5.584494511168842,0.0004963896218180231
gd,decoupled,0.06251534353689711,10,5.697032730159184,2.6075393454826415e-05
gd,decoupled,0.06251534353689711,50,5.670037509572224,0.00013269077791567543
gd,decoupled,0.06251534353689711,100,5.636302173265158,0.00027131005885715643
gd,decoupled,0.06251534353689711,200,5.5688620171570955,0.0005673308538791245
gd,decoupled,0.07071284778942996,10,5.696147676689666,2.951158929255949e-05
gd,decoupled,0.07071284778942996,50,5.665613302522455,0.000150524731653192
gd,decoupled,0.07071284778942996,100,5.627456516575326,0.0003086756626842161
gd,decoupled,0.07071284778942996,200,5.5511824845547535,0.0006493118318330994
gd,decoupled,0.07998527336796708,10,5.695146575383003,3.340312919282917e-05
gd,decoupled,0.07998527336796708,50,5.660609157233212,0.0001708207591794744
gd,decoupled,0.07998527336796708,100,5.617451784408287,0.00035145854510321714
gd,decoupled,0.07998527336796708,200,5.531188355396341,0.000744313810293289
gd,decoupled,0.09047357242349294,10,5.694014211196537,3.781105991067539e-05
gd,decoupled,0.09047357242349294,50,5.654949084696276,0.00019393719617304605
gd,decoupled,0.09047357242349294,100,5.6061362366163365,0.00040052179973932124
gd,decoupled,0.09047357242349294,200,5.50857726712464,0.000854750041524337
gd,decoupled,0.10233717986325191,10,5.692733374553143,4.280481050220487e-05
gd,decoupled,0.10233717986325191,50,5.64854714828079,0.00022028972367230462
gd,decoupled,0.10233717986325191,100,5.593338310823341,0.00045688814502410895
gd,decoupled,0.10233717986325191,200,5.483007585543273,0.0009835819077659682
gd,decoupled,0.11575643695533035,10,5.691284599967038,4.8463398435684944e-05
gd,decoupled,0.11575643695533035,50,5.641306164303167,0.0002503619845980361
gd,decoupled,0.11575643695533035,100,5.578864047073925,0.0005217756173322881
gd,decoupled,0.11575643695533035,200,5.454093388608772,0.0011344727019975188
gd,decoupled,0.13093533273536095,10,5.689645870443201,5.487682442348405e-05
gd,decoupled,0.13093533273536095,50,5.633116233749159,0.0002847185521224335
gd,decoupled,0.13093533273536095,100,5.5624941828641195,0.0005966429309857604
gd,decoupled,0.13093533273536095,200,5.421398844394145,0.0013119933514835489
gd,decoupled,0.1481046048880674,10,5.687792283176055,6.214768957058404e-05
gd,decoupled,0.1481046048880674,50,5.623853083511154,0.000324020871066223
gd,decoupled,0.1481046048880674,100,5.543980878290306,0.0006832475948031652
gd,decoupled,0.1481046048880674,200,5.3844319263146785,0.001521900609146633
gd,decoupled,0.16752524724082138,10,5.685695671490223,7.039307545063465e-05
gd,decoupled,0.16752524724082138,50,5.613376192841407,0.0003690469839235308
gd,decoupled,0.16752524724082138,100,5.5230440269636105,0.0007837210105865982
gd,decoupled,0.16752524724082138,200,5.3426374122014835,0.0017715175467781308
gd,decoupled,0.18949247718738196,10,5.683324177308555,7.974673645281616e-05
gd,decoupled,0.18949247718738196,50,5.601526677778142,0.00042071610965462025
gd,decoupled,0.18949247718738196,100,5.499367104240763,0.0009006663875086932
gd,decoupled,0.18949247718738196,200,5.295389123725567,0.0020702602766741276
gd,decoupled,0.21434022335148545,10,5.680641767689581,9.036166466356178e-05
gd,decoupled,0.21434022335148545,50,5.588124903064484,0.00048011949176382344
gd,decoupled,0.21434022335148545,100,5.472592500481447,0.0010372876087598893
gd,decoupled,0.21434022335148545,200,5.241981383473948,0.002430376457973808
gd,decoupled,0.24244620170823258,10,5.677607688139309,0.00010241310127927965
gd,decoupled,0.24244620170823258,50,5.572967787553541,0.0005485594091736352
gd,decoupled,0.24244620170823258,100,5.4423162838928505,0.0011975605190243203
gd,decoupled,0.24244620170823258,200,5.181619706126979,0.0028679948189131487
gd,decoupled,0.2742376573264947,10,5.6741758444569665,0.00011610208591077359
gd,decoupled,0.2742376573264947,50,5.555825765296197,0.0006275989022306162
gd,decoupled,0.2742376573264947,100,5.408082335790407,0.0013864629804803898
gd,decoupled,0.2742376573264947,200,5.113410810335529,0.003404638130667706
gd,decoupled,0.31019785901380936,10,5.6702941038096135,0.00013165965721354585
gd,decoupled,0.31019785901380936,50,5.536439360494452,0.0007191256845327618
gd,decoupled,0.31019785901380936,100,5.369375801977341,0.0016102872771497807
gd,decoupled,0.31019785901380936,200,5.036352160780663,0.00406943739710211
gd,decoupled,0.3508734455902715,10,5.665903504530479,0.00014935184650321153
gd,decoupled,0.3508734455902715,50,5.51451533037364,0.0008254350038272768
gd,decoupled,0.3508734455902715,100,5.325615809381767,0.001877069305639413
gd,decoupled,0.3508734455902715,200,4.949321463368638,0.004902423941485874
gd,decoupled,0.3968827354637166,10,5.660937362786057,0.0001694856423041782
gd,decoupled,0.3968827354637166,50,5.489722325967083,0.0009493380531045148
gd,decoupled,0.3968827354637166,100,5.27614741031707,0.0021971855127233416
gd,decoupled,0.3968827354637166,200,4.85106690748678,0.0059595055507844635
gd,decoupled,0.4489251258218608,10,5.655320262738084,0.00019241615072653146
gd,decoupled,0.4489251258218608,50,5.461686017128995,0.0010943051744800405
